index,checkpoint,best_acc,con_poster_mean_prob,con_poster_prob,opt_poster_mean_prob,opt_poster_prob,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15
1482,7,0.11349999599999999,0.164734369991,0.12241691153,0.132424786868,0.231079119919,0.098199996,0.095799997,0.103199996,0.10089999599999999,0.097399996,0.11349999599999999,0.11349999599999999,0.100999996,0.10279999599999999,0.098199996,0.09799999599999999,0.095799997,0.11349999599999999,0.10279999599999999,0.11349999599999999
1483,7,0.958400004,0.968790081048,0.985801471632,0.965501697201,0.956067427091,0.937400001,0.945200003,0.9438,0.953499997,0.950099998,0.9480999990000001,0.953100002,0.940599999,0.9451,0.9570999990000001,0.953100002,0.958400004,0.9557,0.956300003,0.9582
1484,7,0.115199996,0.119049241888,0.120337013977,0.144589102778,0.1148568812,0.103199996,0.103499996,0.103899996,0.10469999599999999,0.10569999599999999,0.10809999599999999,0.109299996,0.110399996,0.11099999599999999,0.110799996,0.111299996,0.112199996,0.113199996,0.11349999599999999,0.115199996
1485,7,0.970899999,0.990596230474,0.986417721019,0.982567276366,0.98993775131,0.9583999959999999,0.958199998,0.9578999979999999,0.959599999,0.9630999990000001,0.964699998,0.9630999990000001,0.966099997,0.9666,0.967299998,0.9679999990000001,0.9676,0.970899999,0.968299998,0.970399998
1486,7,0.11349999599999999,0.127236264344,0.144116307759,0.133347315295,0.129740676663,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999,0.11349999599999999
1487,7,0.977000001,0.967365254925,0.969406980387,0.96597590209,0.974111400589,0.9483,0.9489000009999999,0.9640000000000001,0.9529999990000001,0.9710999990000001,0.969900001,0.9538999990000001,0.967399998,0.968199998,0.9690000009999999,0.974799998,0.9652000009999999,0.953300002,0.977000001,0.972099998
1488,7,0.9608,0.920497454408,0.920265384309,0.920976709621,0.921416171537,0.931699996,0.909199997,0.947199997,0.937899998,0.9482,0.921699996,0.88659999,0.9608,0.9418999990000001,0.924799998,0.949800003,0.933600001,0.9390000009999999,0.9473,0.916299998
1489,7,0.348799989,0.283001105881,0.338701507942,0.302760342951,0.338588652302,0.103499996,0.130099995,0.194099994,0.183599994,0.18619999399999998,0.215399993,0.23629999100000001,0.25269999,0.27719999,0.301399989,0.310199989,0.315199988,0.316299989,0.32829998899999996,0.348799989
1490,7,0.909799997,0.907498594302,0.908202941408,0.953338470821,0.90584265272,0.719799985,0.87619999,0.9032999979999999,0.869299996,0.7993999820000001,0.909799997,0.888299995,0.83119999,0.6502999829999999,0.802899987,0.512799985,0.879799992,0.670499987,0.853699988,0.843399982
1491,7,0.10279999599999999,0.0944124688483,0.0943384288654,0.0945497063109,0.0944777173403,0.097399996,0.10279999599999999,0.097399996,0.10279999599999999,0.097399996,0.10089999599999999,0.08919999699999999,0.09799999599999999,0.098199996,0.100999996,0.095799997,0.098199996,0.09799999599999999,0.097399996,0.08919999699999999
